dataset,mincoh,minsize,minsup,iterations,itemsets,time(ms),customtime,cellsize,eps,repartition,disabledpruning,storagethr,nexecutor,ncore,maxram,weeklyscale,timebucketthreshold,totalcells
geolife,0.0,10,15,485,0,713, 2237,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,10,15,485,0,1093, 2752,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,10,15,485,0,976, 2395,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,10,15,486,0,587, 2298,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,10,15,485,0,668, 2514,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,10,15,485,0,707, 2200,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,10,15,483,0,559, 2218,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,10,15,478,0,538, 2433,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,10,15,478,0,650, 3676,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,10,15,483,0,565, 2510,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,10,15,478,0,670, 2636,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,10,15,478,0,749, 2950,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,10,15,272,0,994, 3597,50,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,10,15,368,0,1476, 3603,50,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,10,15,259,0,776, 3062,50,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,10,15,258,0,752, 3039,50,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,10,15,3901,0,2817, 4376,100,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,10,15,13762,0,4116, 6780,100,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,10,15,81636,3,5093, 6518,100,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,10,15,3901,0,3501, 6761,100,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,10,15,13764,0,4298, 6214,100,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,10,15,76455,3,5014, 7094,100,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,10,15,3901,0,2483, 4200,100,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,10,15,13764,0,3516, 5887,100,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,10,15,76455,3,4862, 6773,100,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,10,15,3901,0,3429, 5179,100,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,10,15,13764,0,4257, 7494,100,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,10,15,76455,3,5812, 8306,100,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,10,15,55,0,323, 1748,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,10,15,55,0,531, 2179,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,10,15,55,0,412, 1599,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,10,15,55,0,329, 2029,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,10,15,55,0,307, 2773,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,10,15,55,0,362, 2760,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,10,15,55,0,313, 3729,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,10,15,55,0,293, 5561,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,10,15,55,0,436, 2183,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,10,15,55,0,380, 4651,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,10,15,55,0,546, 2325,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,10,15,55,0,305, 2235,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,10,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,10,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,10,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,10,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,15,5,31394,3675,11189, 12654,10,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,18397
geolife,0.0,15,5,32962,3875,11452, 12872,10,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,5,41700,5958,14279, 15906,10,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,18397
geolife,0.0,15,5,37978,6787,12171, 26729,10,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,18397
geolife,0.0,15,5,39651,6992,13136, 27688,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,5,48809,9210,14048, 29372,10,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,18397
geolife,0.0,15,5,41383,8508,13233, 27739,10,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,18397
geolife,0.0,15,5,43090,8716,13662, 28491,10,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,5,52273,10946,16486, 35646,10,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,18397
geolife,0.0,15,5,42183,8720,15244, 34190,10,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,18397
geolife,0.0,15,5,43893,8928,17816, 32545,10,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,5,52957,11158,10129, 24668,10,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,18397
geolife,0.0,15,5,27561,8613,12991, 16188,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,8177
geolife,0.0,15,5,27561,8613,13190, 15369,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,8177
geolife,0.0,15,5,27561,8613,13031, 16190,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,8177
geolife,0.0,15,5,56881,24159,9943, 32030,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,8177
geolife,0.0,15,5,56881,24159,10321, 27177,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,8177
geolife,0.0,15,5,56881,24159,11489, 29547,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,8177
geolife,0.0,15,5,72400,31289,10145, 26620,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,8177
geolife,0.0,15,5,72400,31289,10135, 30925,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,8177
geolife,0.0,15,5,72400,31289,10281, 31282,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,8177
geolife,0.0,15,5,74537,32209,11763, 28840,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,8177
geolife,0.0,15,5,74497,32209,12964, 29773,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,8177
geolife,0.0,15,5,74497,32209,8973, 25926,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,8177
geolife,0.0,15,5,49132,36542,14675, 48493,10,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,1674
geolife,0.0,15,5,311038,252952,15084, 42457,10,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,1674
geolife,0.0,15,5,491350,382316,16438, 40596,10,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,1674
geolife,0.0,15,5,540399,416140,14423, 36662,10,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,1674
geolife,0.0,15,5,4446,159,3273, 5240,50,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,1663
geolife,0.0,15,5,7531,1948,4382, 5937,50,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,1663
geolife,0.0,15,5,48673,31789,8831, 10381,50,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,1663
geolife,0.0,15,5,4722,170,2780, 9118,50,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,1663
geolife,0.0,15,5,7845,1959,4207, 17182,50,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,1663
geolife,0.0,15,5,48943,31800,8596, 21825,50,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,1663
geolife,0.0,15,5,4728,170,3146, 8187,50,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,1663
geolife,0.0,15,5,7852,1959,3775, 15335,50,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,1663
geolife,0.0,15,5,47933,31800,8107, 25283,50,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,1663
geolife,0.0,15,5,4728,170,2691, 7407,50,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,1663
geolife,0.0,15,5,7852,1959,2791, 13913,50,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,1663
geolife,0.0,15,5,47931,31800,7191, 20304,50,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,1663
geolife,0.0,15,5,2210,83,1725, 4026,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,15,5,2210,83,2122, 4028,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,15,5,2210,83,1347, 2811,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,15,5,2728,106,2112, 6104,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,15,5,2725,106,2276, 6801,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,15,5,2725,106,2511, 6802,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,15,5,2652,106,1810, 6264,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,15,5,2628,106,1948, 6963,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,15,5,2627,106,2063, 5581,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,15,5,2651,106,1732, 6110,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,15,5,2627,106,1658, 6502,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,15,5,2626,106,1690, 7570,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,15,5,2109,852,2124, 11109,50,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,15,5,4380,1288,1816, 11723,50,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,15,5,4421,1289,2253, 10547,50,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,15,5,4420,1289,1702, 9654,50,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,15,5,4889,847,3691, 5154,100,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,15,5,13236,4593,4422, 6620,100,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,15,5,74894,29946,6949, 9280,100,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,15,5,4895,847,2782, 9644,100,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,15,5,13243,4593,6056, 18054,100,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,15,5,73899,29946,7756, 19244,100,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,15,5,4895,847,3351, 10661,100,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,15,5,13243,4593,6109, 19816,100,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,15,5,73899,29946,7053, 22921,100,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,15,5,4895,847,4111, 11988,100,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,15,5,13243,4593,4515, 15252,100,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,15,5,73899,29946,6538, 19285,100,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,15,5,1452,187,1583, 3301,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,15,5,1452,187,2204, 3836,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,15,5,1452,187,1395, 3097,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,15,5,1317,187,1110, 5742,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,15,5,1239,187,1710, 5686,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,15,5,1238,187,1283, 6348,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,15,5,1316,187,1513, 5390,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,15,5,1238,187,1195, 5400,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,15,5,1237,187,1729, 5534,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,15,5,1316,187,1372, 5948,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,15,5,1238,187,1338, 6193,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,15,5,1237,187,1701, 5952,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,15,5,359,78,1101, 3026,100,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,15,5,428,82,1302, 5413,100,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,15,5,426,82,1171, 4852,100,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,15,5,426,82,937, 4954,100,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,15,10,29619,804,9002, 10541,10,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,18397
geolife,0.0,15,10,31015,804,9387, 11240,10,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,10,39306,807,10405, 12846,10,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,18397
geolife,0.0,15,10,35274,1437,10306, 27673,10,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,18397
geolife,0.0,15,10,36769,1438,10853, 26511,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,10,45378,1445,11668, 23280,10,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,18397
geolife,0.0,15,10,38112,1689,11157, 24026,10,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,18397
geolife,0.0,15,10,39640,1691,10764, 23603,10,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,10,48125,1706,13939, 28157,10,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,18397
geolife,0.0,15,10,38800,1743,14060, 27310,10,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,18397
geolife,0.0,15,10,40320,1745,14937, 28582,10,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,10,48027,1760,8560, 22876,10,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,18397
geolife,0.0,15,10,25050,2589,9445, 11334,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,8177
geolife,0.0,15,10,25050,2589,7878, 9880,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,8177
geolife,0.0,15,10,25050,2589,8103, 9987,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,8177
geolife,0.0,15,10,51652,5397,9141, 27360,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,8177
geolife,0.0,15,10,51650,5397,9162, 23309,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,8177
geolife,0.0,15,10,51650,5397,8436, 22982,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,8177
geolife,0.0,15,10,65279,6495,9698, 24585,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,8177
geolife,0.0,15,10,65275,6495,9962, 25104,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,8177
geolife,0.0,15,10,65275,6495,9846, 25977,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,8177
geolife,0.0,15,10,64722,6674,12319, 27023,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,8177
geolife,0.0,15,10,64596,6674,11952, 26701,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,8177
geolife,0.0,15,10,64594,6674,8657, 24816,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,8177
geolife,0.0,15,10,47741,11841,15419, 53311,10,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,1674
geolife,0.0,15,10,306390,68085,13129, 38815,10,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,1674
geolife,0.0,15,10,484804,100345,16207, 37388,10,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,1674
geolife,0.0,15,10,493700,110975,12126, 39327,10,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,1674
geolife,0.0,15,10,3102,23,1882, 3993,50,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,1663
geolife,0.0,15,10,5763,202,3235, 5129,50,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,1663
geolife,0.0,15,10,44847,738,6103, 8194,50,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,1663
geolife,0.0,15,10,3142,23,3049, 5297,50,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,1663
geolife,0.0,15,10,5813,202,2872, 7579,50,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,1663
geolife,0.0,15,10,42543,738,5900, 13832,50,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,1663
geolife,0.0,15,10,3142,23,2806, 5494,50,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,1663
geolife,0.0,15,10,5813,202,2401, 7790,50,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,1663
geolife,0.0,15,10,34532,738,5952, 14068,50,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,1663
geolife,0.0,15,10,3142,23,2840, 5572,50,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,1663
geolife,0.0,15,10,5813,202,3344, 8955,50,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,1663
geolife,0.0,15,10,34532,738,5004, 15246,50,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,1663
geolife,0.0,15,10,815,0,1575, 2960,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,15,10,815,0,1174, 2980,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,15,10,815,0,984, 2389,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,15,10,842,0,1850, 3771,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,15,10,842,0,1969, 3597,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,15,10,842,0,892, 2900,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,15,10,801,0,795, 2550,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,15,10,800,0,1206, 3035,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,15,10,799,0,931, 2824,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,15,10,801,0,966, 2527,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,15,10,800,0,1258, 3116,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,15,10,799,0,777, 2555,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,15,10,1003,0,1632, 3579,50,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,15,10,1821,0,1788, 3924,50,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,15,10,1316,0,1747, 3631,50,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,15,10,1313,0,1323, 3212,50,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,15,10,3616,18,2787, 4409,100,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,15,10,10823,63,2998, 4774,100,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,15,10,58934,91,4743, 7355,100,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,15,10,3615,18,1971, 4349,100,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,15,10,10823,63,2536, 5722,100,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,15,10,55411,91,4682, 8438,100,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,15,10,3615,18,2864, 5032,100,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,15,10,10823,63,2273, 5558,100,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,15,10,55411,91,5497, 9256,100,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,15,10,3615,18,2547, 5497,100,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,15,10,10823,63,2679, 5912,100,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,15,10,55411,91,4259, 7925,100,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,15,10,151,0,508, 2031,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,15,10,151,0,593, 2289,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,15,10,151,0,586, 2043,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,15,10,148,0,655, 2568,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,15,10,146,0,1081, 2800,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,15,10,146,0,690, 2381,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,15,10,148,0,641, 2828,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,15,10,146,0,588, 2208,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,15,10,146,0,649, 2401,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,15,10,148,0,820, 2629,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,15,10,146,0,573, 3528,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,15,10,146,0,848, 2626,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,15,10,18,0,330, 2663,100,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,15,10,18,0,425, 2201,100,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,15,10,18,0,372, 2203,100,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,15,10,18,0,321, 2471,100,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,15,15,26955,90,8134, 9716,10,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,18397
geolife,0.0,15,15,27960,90,8019, 9858,10,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,15,33911,89,9657, 11460,10,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,18397
geolife,0.0,15,15,29884,119,7904, 13058,10,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,18397
geolife,0.0,15,15,30971,119,7952, 12203,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,15,37104,118,9279, 13137,10,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,18397
geolife,0.0,15,15,31168,170,8735, 13342,10,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,18397
geolife,0.0,15,15,32265,170,8610, 13400,10,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,15,38220,169,11169, 16056,10,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,18397
geolife,0.0,15,15,31676,180,10519, 15262,10,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,18397
geolife,0.0,15,15,32769,180,12085, 17091,10,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,15,37697,179,6623, 11771,10,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,18397
geolife,0.0,15,15,21029,629,7130, 9700,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,8177
geolife,0.0,15,15,21029,629,5912, 8412,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,8177
geolife,0.0,15,15,21029,629,7429, 9557,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,8177
geolife,0.0,15,15,36258,781,7408, 17119,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,8177
geolife,0.0,15,15,36256,781,6625, 16149,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,8177
geolife,0.0,15,15,36256,781,7382, 17136,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,8177
geolife,0.0,15,15,44213,1216,7560, 18961,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,8177
geolife,0.0,15,15,44204,1216,7793, 20453,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,8177
geolife,0.0,15,15,44204,1216,6940, 21137,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,8177
geolife,0.0,15,15,43115,1229,8246, 22078,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,8177
geolife,0.0,15,15,43030,1229,8590, 18805,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,8177
